Patente|Pedimento|SeccionAduanera|SecuenciaObservacion|Observaciones|TipoPedimento|FechaValidacionPagoR
1925|5700274|160|2|DE CONFORMIDAD CON EL ARTICULO 36 DE LA LEY ADUANERA EN VIGOR Y ASI COMO LO DISPUESTO EN LAS REGLAS DE CARACTER GENERAL|1|2025-11-19 09:49:01|
3471|5600734|160|1|DE CONFORMIDAD CON EL ARTICULO 36, 36-A, FRACCION I DE LA LEY ADUANERA EN VIGOR, SE ANEXAN:|1|2025-11-20 21:45:00|
1925|5700335|160|2|DE CONFORMIDAD CON EL ARTICULO 36 DE LA LEY ADUANERA EN VIGOR Y ASI COMO LO DISPUESTO EN LAS REGLAS DE CARACTER GENERAL|1|2025-11-21 12:21:01|
1925|5700340|160|2|DE CONFORMIDAD CON EL ARTICULO 36 DE LA LEY ADUANERA EN VIGOR Y ASI COMO LO DISPUESTO EN LAS REGLAS DE CARACTER GENERAL|1|2025-11-22 10:52:02|
1925|5700296|160|5|LA LEY ADUANERA VIGENTE, SE SUBDIVIDE EL CONOCIMIENTO DE EMBARQUE, SIENDO ESTA LA 9NA. OPERACION DE LA QUE SE IMPORTAN 1|1|2025-11-26 18:05:02|
1925|5700298|160|5|LA LEY ADUANERA VIGENTE, SE SUBDIVIDE EL CONOCIMIENTO DE EMBARQUE, SIENDO ESTA LA 11MA. OPERACION DE LA QUE SE IMPORTAN|1|2025-11-27 10:17:00|
1905|5019086|160|4|HUA S. DE R.L DE C.V. (IMMEX 2352-2006)|1|2025-11-13 17:17:02|
3471|5600795|160|14|OPERACION DE CONFORMIDAD CON EL ARTICULO 54 DE LA LEY ADUANERA EN VIGOR, CON DOCUMENTOS E INFORMACION|1|2025-11-14 15:49:02|
1925|5700359|160|3|EN MATERIA DE COMERCIO EXTERIOR 1.9.18 EN VIGOR.-CONOCIMIENTO MARITIMO REVALIDADO-CARTA 3.1.8-FACTURA-LISTA DE|1|2025-11-21 11:54:06|
3471|5600766|160|2|-CONOCIMIENTO DE EMBARQUE|1|2025-11-19 18:35:03|
3471|5600783|160|6|EL CONTENEDOR: TIIU6542868 SE DESPACHA CON NUMERO DE SELLO: EMCWHB5704|1|2025-11-19 15:08:00|
1925|5700223|160|6|5 BULTOS, CON UN PESO DE 328.70 KG.OPERACION DE CONFORMIDAD CON EL ARTICULO 54 DE LA LEY ADUANERA EN VIGOR, CON|1|2025-11-12 18:20:02|
1925|5700354|160|1|SE PRESENTA COMPROBANTE DE VALOR ELECTRONICO CON LOS DATOS CONTENIDOS EN FACTURA COMERCIAL CUMPLIENDO CON LOS REQUISITOS|1|2025-11-20 11:40:02|
3471|5600903|160|11|3471 5600893, 25 16 3471 5600894, 25 16 3471 5600902, DE FECHA 21 DE NOVIEMBRE DE 2025.|1|2025-11-21 23:57:01|
1925|5700317|160|7|E INFORMACIONPROPORCIONADOS POR EL CLIENTE.|1|2025-11-28 11:25:04|
3471|5600771|160|12|COMERCIAL, SIENDO ESTA LA PRIMERA OPERACION DE LA QUE SE IMPORTA UN VALOR DE 26.06 USD.|1|2025-11-19 18:29:03|
1925|5700358|160|6|BULTOS, CON UN PESO DE 144.16 KG.OPERACION DE CONFORMIDAD CON EL ARTICULO 54 DE LA LEY ADUANERA EN VIGOR, CON DOCUMENTOS|1|2025-11-21 11:53:01|
1925|5100856|160|8|3RA. SUBDIVISION DE 8 SUBDIVISIONES, TENIENDO RELACIÓN CON LOSPEDIMENTOS|1|2025-11-19 11:27:03|
3471|5600942|160|13|DE CONFORMIDAD CON EL ARTICULO 65 DEL REGLAMENTO DE LA LEY ADUANERA VIGENTE, SE SUBDIVIDE LA FACTURA COMERCIAL 25CFTT405|1|2025-11-27 18:24:03|
1925|5700313|160|1|SE PRESENTA COMPROBANTE DE VALOR ELECTRONICO CON LOS DATOS CONTENIDOS EN FACTURA COMERCIAL CUMPLIENDO CON LOS REQUISITOS|1|2025-11-28 11:33:01|
3471|5600946|160|8|ENDO ESTA LA SEXTA OPERACION DE LA QUE SE IMPORTAN 41 BULTOS CON UN PESO DE 28,971.72 KG, 25 16 3471 5600942, 25 16 3471|1|2025-11-28 20:35:00|
3471|5600754|160|6|DE CONFORMIDAD CON EL ARTICULO 65 DEL REGLAMENTO DE LA LEY ADUANERA VIGENTE, SE SUBDIVIDE EL|1|2025-11-19 15:03:05|
1890|5110449|750|6|IMMEX: 304 - 2015|1|2025-11-11 10:21:00|
3471|5600893|160|2|-CONOCIMIENTO DE EMBARQUE|1|2025-11-21 23:57:02|
3471|5600949|160|7|DE CONFORMIDAD CON EL ARTICULO 65 DEL REGLAMENTO DE LA LEY ADUANERA VIGENTE, SE SUBDIVIDE EL CONOCIMIENTO DE EMBARQUE SI|1|2025-11-27 18:39:02|
1925|5700364|160|1|SE PRESENTA COMPROBANTE DE VALOR ELECTRONICO CON LOS DATOS CONTENIDOS EN FACTURA COMERCIAL CUMPLIENDO CON LOS REQUISITOS|1|2025-11-21 13:25:03|
1925|5700358|160|2|DE CONFORMIDAD CON EL ARTICULO 36 DE LA LEY ADUANERA EN VIGOR Y ASI COMO LO DISPUESTO EN LAS REGLAS DE CARACTER GENERAL|1|2025-11-21 11:53:01|
1925|5700205|160|6|BULTOS, CON UN PESO DE 154.68 KG.OPERACION DE CONFORMIDAD CON EL ARTICULO 54 DE LA LEY ADUANERA EN VIGOR, CON DOCUMENTOS|1|2025-11-13 10:42:02|
3471|5600735|160|3|-FACTURA COMERCIAL|1|2025-11-20 16:20:03|
1925|5700314|160|2|DE CONFORMIDAD CON EL ARTICULO 36 DE LA LEY ADUANERA EN VIGOR Y ASI COMO LO DISPUESTO EN LAS REGLAS DE CARACTER GENERAL|1|2025-11-28 11:33:03|
3471|5600736|160|3|-FACTURA COMERCIAL|1|2025-11-20 16:19:03|
1925|5700329|160|2|DE CONFORMIDAD CON EL ARTICULO 36 DE LA LEY ADUANERA EN VIGOR Y ASI COMO LO DISPUESTO EN LAS REGLAS DE CARACTER GENERAL|1|2025-11-20 12:28:02|
1925|5700362|160|1|SE PRESENTA COMPROBANTE DE VALOR ELECTRONICO CON LOS DATOS CONTENIDOS EN FACTURA COMERCIAL CUMPLIENDO CON LOS REQUISITOS|1|2025-11-21 13:25:02|
1925|5700359|160|7|EN VIGOR, CON DOCUMENTOS E INFORMACIONPROPORCIONADOS POR EL CLIENTE.|1|2025-11-21 11:54:06|
1925|5100857|160|8|SUBDIVISIONES, TENIENDO RELACIÓN CON LOSPEDIMENTOS 5100854,5100855,5100856,5100857,5100858,5100859,5100860,5100861|1|2025-11-19 11:27:02|
1925|5700313|160|3|EN MATERIA DE COMERCIO EXTERIOR 1.9.18 EN VIGOR.-CONOCIMIENTO MARITIMO REVALIDADO-CARTA 3.1.8-FACTURA-LISTA DE EMPAQUEEL|1|2025-11-28 11:33:01|
1925|5700288|160|6|SE IMPORTAN 2 BULTOS, CON UN PESO DE 2,159.33 KG.OPERACION DE CONFORMIDAD CON EL ARTICULO 54 DE LA LEY ADUANERA EN|1|2025-11-26 17:53:03|
1925|5700282|160|1|SE PRESENTA COMPROBANTE DE VALOR ELECTRONICO CON LOS DATOS CONTENIDOS EN FACTURA COMERCIAL CUMPLIENDO CON LOS REQUISITOS|1|2025-11-19 10:04:01|
3471|5600797|160|14|PROPORCIONADOS POR EL CLIENTE.|1|2025-11-14 17:05:02|
3471|5600766|160|14|PROPORCIONADOS POR EL CLIENTE.|1|2025-11-19 18:35:03|
1925|5700370|160|6|2 BULTOS, CON UN PESO DE 1,899.39 KG.OPERACION DE CONFORMIDAD CON EL ARTICULO 54 DE LA LEY ADUANERA EN VIGOR, CON|1|2025-11-21 18:48:06|
1925|5700294|160|3|EN MATERIA DE COMERCIO EXTERIOR 1.9.18 EN VIGOR.-CONOCIMIENTO MARITIMO REVALIDADO-CARTA 3.1.8-FACTURA-LISTA DE EMPAQUEEL|1|2025-11-26 18:00:10|
3043|5603392|523|2|NATHAN LANE N 5005 PLYMOUNTH MN 55442 USA TAX ID 22-3962475|1|2025-11-18 18:43:01|
3471|5600862|160|14|PROPORCIONADOS POR EL CLIENTE.|1|2025-11-14 16:48:01|
1925|5001426|160|2|DE CONFORMIDAD CON EL ARTICULO 36 DE LA LEY ADUANERA EN VIGOR Y ASI COMO LO DISPUESTO EN LAS REGLAS DE CARACTER GENERAL|1|2025-11-19 12:00:02|
3471|5600780|160|2|-CONOCIMIENTO DE EMBARQUE|1|2025-11-19 19:29:03|
3471|5600866|160|4|-LISTA DE EMPAQUE|1|2025-11-14 16:09:02|
3471|5600953|160|3|-FACTURA COMERCIAL|1|2025-11-27 17:41:04|
1925|5700309|160|6|BULTOS, CON UN PESO DE 3,003.70 KG.OPERACION DE CONFORMIDAD CON EL ARTICULO 54 DE LA LEY ADUANERA EN VIGOR, CON|1|2025-11-28 11:14:04|
1925|5700283|160|2|DE CONFORMIDAD CON EL ARTICULO 36 DE LA LEY ADUANERA EN VIGOR Y ASI COMO LO DISPUESTO EN LAS REGLAS DE CARACTER GENERAL|1|2025-11-19 10:05:03|
1925|5700277|160|3|EN MATERIA DE COMERCIO EXTERIOR 1.9.18 EN VIGOR.-CONOCIMIENTO MARITIMO REVALIDADO-CARTA 3.1.8-FACTURA-LISTA DE|1|2025-11-19 09:58:01|
1925|5700318|160|1|SE PRESENTA COMPROBANTE DE VALOR ELECTRONICO CON LOS DATOS CONTENIDOS EN FACTURA COMERCIAL CUMPLIENDO CON LOS REQUISITOS|1|2025-11-28 11:24:02|
3471|5600946|160|6|EL CONTENEDOR: EGSU9734212 SE DESPACHA CON NUMERO DE SELLO: EMCWGZ9694|1|2025-11-28 20:35:00|
3471|5600786|160|7|DE CONFORMIDAD CON EL ARTICULO 65 DEL REGLAMENTO DE LA LEY ADUANERA VIGENTE, SE SUBDIVIDE EL|1|2025-11-19 19:35:01|
3471|5600794|160|11|DE CONFORMIDAD CON EL ARTICULO 65 DEL REGLAMENTO DE LA LEY ADUANERA VIGENTE, SE SUBDIVIDE LA FACTURA|1|2025-11-14 15:50:01|
1925|5700328|160|1|SE PRESENTA COMPROBANTE DE VALOR ELECTRONICO CON LOS DATOS CONTENIDOS EN FACTURA COMERCIAL CUMPLIENDO CON LOS REQUISITOS|1|2025-11-20 12:26:03|
1925|5700370|160|3|EN MATERIA DE COMERCIO EXTERIOR 1.9.18 EN VIGOR.-CONOCIMIENTO MARITIMO REVALIDADO-CARTA 3.1.8-FACTURA-LISTA DE EMPAQUEEL|1|2025-11-21 18:48:06|
3471|5600947|160|1|DE CONFORMIDAD CON EL ARTICULO 36, 36-A, FRACCION I DE LA LEY ADUANERA EN VIGOR, SE ANEXAN:|1|2025-11-28 20:17:01|
1925|5700320|160|7|LEY ADUANERA EN VIGOR, CON DOCUMENTOS E INFORMACIONPROPORCIONADOS POR EL CLIENTE.|1|2025-11-28 11:22:01|
1925|5700205|160|1|SE PRESENTA COMPROBANTE DE VALOR ELECTRONICO CON LOS DATOS CONTENIDOS EN FACTURA COMERCIAL CUMPLIENDO CON LOS REQUISITOS|1|2025-11-13 10:42:02|
1925|5100855|160|4|DE CONFORMIDAD CON EL ARTICULO 54 DE LA LEY ADUANERA EN VIGOR, CON DOCUMENTOS E INFORMACIONPROPORCIONADOS POR EL|1|2025-11-19 11:25:05|
3471|5600746|160|11|OPERACION DE CONFORMIDAD CON EL ARTICULO 54 DE LA LEY ADUANERA EN VIGOR, CON DOCUMENTOS E INFORMACION|1|2025-11-20 21:45:01|
1925|5001427|160|2|DE CONFORMIDAD CON EL ARTICULO 36 DE LA LEY ADUANERA EN VIGOR Y ASI COMO LO DISPUESTO EN LAS REGLAS DE CARACTER GENERAL|1|2025-11-19 12:00:05|
3471|5600778|160|8|CONOCIMIENTO DE EMBARQUE, SIENDO ESTA LA TERCERA OPERACION DE LA QUE SE IMPORTAN 32 BULTOS, CON UN|1|2025-11-21 18:31:03|
3471|5600860|160|3|-FACTURA COMERCIAL|1|2025-11-14 16:30:07|
3471|5600783|160|10|5600778,25 16 3471 5600779, 25 16 3471 5600780,25 16 3471 5600781,25 16 3471 5600782 CON FECHA DE PAGO|1|2025-11-19 15:08:00|
1925|5700349|160|5|65 DEL REGLAMENTO DE LA LEY ADUANERA VIGENTE, SE SUBDIVIDE EL CONOCIMIENTO DE EMBARQUE, SIENDO ESTA LA 23RA. OPERACION|1|2025-11-24 13:18:01|
1925|5700336|160|3|EN MATERIA DE COMERCIO EXTERIOR 1.9.18 EN VIGOR.-CONOCIMIENTO MARITIMO REVALIDADO-CARTA 3.1.8-FACTURA-LISTA DE EMPAQUEEL|1|2025-11-21 12:23:00|
3471|5600799|160|13|DE CONFORMIDAD CON EL ARTICULO 65 DEL REGLAMENTO DE LA LEY ADUANERA VIGENTE, SE SUBDIVIDE LA FACTURA|1|2025-11-14 15:49:03|
1925|5700347|160|1|SE PRESENTA COMPROBANTE DE VALOR ELECTRONICO CON LOS DATOS CONTENIDOS EN FACTURA COMERCIAL CUMPLIENDO CON LOS REQUISITOS|1|2025-11-24 13:15:00|
1925|5700214|160|7|LEY ADUANERA EN VIGOR, CON DOCUMENTOS E INFORMACIONPROPORCIONADOS POR EL CLIENTE.|1|2025-11-12 18:15:01|
1925|5700326|160|4|CONTENEDOR: BSIU9969199 SE DESPACHA CON NUMERO DE SELLO: EMCWHA0864DE CONFORMIDAD CON EL ARTICULO 65 DEL REGLAMENTO DE|1|2025-11-20 12:24:02|
1925|5700293|160|1|SE PRESENTA COMPROBANTE DE VALOR ELECTRONICO CON LOS DATOS CONTENIDOS EN FACTURA COMERCIAL CUMPLIENDO CON LOS REQUISITOS|1|2025-11-27 10:15:02|
3471|5600946|160|4|-LISTA DE EMPAQUE|1|2025-11-28 20:35:00|
3043|5603481|520|4|PEDIMENTO CONSOLIDADO CONFORME ART. 37 DE LA LEY ADUANERA Y ART. 42 DEL REGLAMENTO DE LA LEY ADUANERA|1|2025-11-20 18:47:01|
1925|5700226|160|2|DE CONFORMIDAD CON EL ARTICULO 36 DE LA LEY ADUANERA EN VIGOR Y ASI COMO LO DISPUESTO EN LAS REGLAS DE CARACTER GENERAL|1|2025-11-12 18:32:01|
3471|5600950|160|8|DE CONFORMIDAD CON EL ARTICULO 65 DEL REGLAMENTO DE LA LEY ADUANERA VIGENTE, SE SUBDIVIDE EL|1|2025-11-27 18:19:02|
3471|5600859|160|8|ENDO ESTA LA SEGUNDA OPERACION DE LA QUE SE IMPORTAN 5 BULTOS CON UN PESO DE 2,667.27 KG,LA PRESENTE OPERACION SE RELACI|1|2025-11-14 17:16:03|
3471|5600778|160|5|EL CONTENEDOR: EMCU8366987 SE DESPACHA CON NUMERO DE SELLO: EMCWHB5994|1|2025-11-21 18:31:03|
1925|5100858|160|9|5100854,5100855,5100856,5100857,5100858,5100859,5100860,5100861|1|2025-11-19 11:48:01|
3471|5600776|160|10|PESO DE 18,217.75 KG.|1|2025-11-21 18:08:02|
1925|5700351|160|7|ADUANERA EN VIGOR, CON DOCUMENTOS E INFORMACIONPROPORCIONADOS POR EL CLIENTE.|1|2025-11-28 14:22:01|
1925|5700316|160|6|LA QUE SE IMPORTAN 10 BULTOS, CON UN PESO DE 7,322.52 KG.OPERACION DE CONFORMIDAD CON EL ARTICULO 54 DE LA LEY ADUANERA|1|2025-11-28 11:26:01|
3471|5600944|160|17|OPERACION DE CONFORMIDAD CON EL ARTICULO 54 DE LA LEY ADUANERA EN VIGOR, CON DOCUMENTOS E INFORMACION|1|2025-11-27 19:08:01|
1925|5700279|160|1|SE PRESENTA COMPROBANTE DE VALOR ELECTRONICO CON LOS DATOS CONTENIDOS EN FACTURA COMERCIAL CUMPLIENDO CON LOS REQUISITOS|1|2025-11-19 09:58:02|
3471|5600790|160|9|PESO DE 2087.33 KG, LA PRESENTE OPERACION SE RELACIONA CON LOS PEDIMENTOS 25 16 3471 5600785,25 16 3471 5600786, 25 16 3|1|2025-11-19 18:29:02|
1925|5700238|160|3|EN MATERIA DE COMERCIO EXTERIOR 1.9.18 EN VIGOR.-CONOCIMIENTO MARITIMO REVALIDADO-CARTA 3.1.8-FACTURA-LISTA DE|1|2025-11-13 14:41:01|
1925|5700306|160|3|EN MATERIA DE COMERCIO EXTERIOR 1.9.18 EN VIGOR.-CONOCIMIENTO MARITIMO REVALIDADO-CARTA 3.1.8-FACTURA-LISTA DE|1|2025-11-28 11:04:03|
1925|5700274|160|3|EN MATERIA DE COMERCIO EXTERIOR 1.9.18 EN VIGOR.-CONOCIMIENTO MARITIMO REVALIDADO-CARTA 3.1.8-FACTURA-LISTA DE EMPAQUEEL|1|2025-11-19 09:49:01|
3471|5600740|160|3|-FACTURA COMERCIAL|1|2025-11-20 18:28:04|
1925|5001428|160|4|CONFORMIDAD CON EL ARTICULO 54 DE LA LEY ADUANERA EN VIGOR, CON DOCUMENTOS E INFORMACIONPROPORCIONADOS POR EL|1|2025-11-19 12:00:03|
1925|5001389|160|6|OPERACION DE LA QUE SE IMPORTAN 3 BULTOS, CON UN PESO DE 450.00 KGSEL CONOCIMIENTO DE EMBARQUE EGLV143574065742 SE|1|2025-11-13 11:32:02|
3471|5000891|160|11|R IMPORTAR DE 272,381.14.|1|2025-11-21 23:58:01|
1647|5017166|240|5|SE DECLARAN LOS NUMEROS DE E-DOCUMENT CONFORME A LAS RGCE 3.1.31 EN VIGOR|1|2025-11-27 16:22:03|
3471|5600871|160|11|PROPORCIONADOS POR EL CLIENTE.|1|2025-11-27 18:38:03|
3471|5600740|160|4|-PACKING LIST|1|2025-11-20 18:28:04|
3471|5600944|160|14|952-3, SIENDO ESTA LA PRIMERA OPERACION DE LA QUE SE IMPORTA  UN VALOR DE 17,031.60 USD.|1|2025-11-27 19:08:01|
3471|5600949|160|10|DE CONFORMIDAD CON EL ARTICULO 65 DEL REGLAMENTO DE LA LEY ADUANERA VIGENTE, SE SUBDIVIDE LA FACTURA COMERCIAL, SIENDO E|1|2025-11-27 18:39:02|
1925|5700280|160|6|4 BULTOS, CON UN PESO DE 100.96 KG.OPERACION DE CONFORMIDAD CON EL ARTICULO 54 DE LA LEY ADUANERA EN VIGOR, CON|1|2025-11-19 10:02:01|
1925|5700336|160|5|LA LEY ADUANERA VIGENTE, SE SUBDIVIDE EL CONOCIMIENTO DE EMBARQUE, SIENDO ESTA LA 11RA. OPERACION DE LA QUE SE IMPORTAN|1|2025-11-21 12:23:00|
3471|5600769|160|5|-CARTA NOM|1|2025-11-19 16:47:04|
1925|5700274|160|4|CONTENEDOR: CAAU5785533 SE DESPACHA CON NUMERO DE SELLO: EMCWHB6234DE CONFORMIDAD CON EL ARTICULO 65 DEL REGLAMENTO DE|1|2025-11-19 09:49:01|
1925|5700211|160|2|DE CONFORMIDAD CON EL ARTICULO 36 DE LA LEY ADUANERA EN VIGOR Y ASI COMO LO DISPUESTO EN LAS REGLAS DE CARACTER GENERAL|1|2025-11-12 18:07:01|
1925|5100856|160|7|EMBARQUE EGLV143574065734 SE SUBDIVIDE DE CONFORMIDAD CON EL ART.65 DEL REGLAMENTO DELA LEY ADUANERA, SIENDO ESTA LA|1|2025-11-19 11:27:03|
3471|5600783|160|9|PESO DE 2,585.00 KG.SE RELACIONA CON LOS PEDIMENTOS;25 16 3471 5600776,25 16 3471 5600777,25 16 3471|1|2025-11-19 15:08:00|
1925|5700370|160|4|CONTENEDOR: TLLU4041600 SE DESPACHA CON NUMERO DE SELLO: EMCWFV8134DE CONFORMIDAD CON EL ARTICULO 65 DEL REGLAMENTO DE|1|2025-11-21 18:48:06|
1925|5700310|160|6|LA QUE SE IMPORTAN 24 BULTOS, CON UN PESO DE 10,955.3 KG.OPERACION DE CONFORMIDAD CON EL ARTICULO 54 DE LA LEY ADUANERA|1|2025-11-28 11:13:02|
1925|5700209|160|2|DE CONFORMIDAD CON EL ARTICULO 36 DE LA LEY ADUANERA EN VIGOR Y ASI COMO LO DISPUESTO EN LAS REGLAS DE CARACTER GENERAL|1|2025-11-12 17:57:01|
3471|5600769|160|9|CONOCIMIENTO DE EMBARQUE, SIENDO ESTA LA SEXTA OPERACION DE LA QUE SE IMPORTAN 6 BULTOS, CON UN|1|2025-11-19 16:47:04|
1925|5700317|160|5|LA LEY ADUANERA VIGENTE, SE SUBDIVIDE EL CONOCIMIENTO DE EMBARQUE, SIENDO ESTA LA 17MA OPERACION DE LA QUE SE IMPORTAN 3|1|2025-11-28 11:25:04|
1925|5700334|160|4|CONTENEDOR: EGHU9477492 SE DESPACHA CON NUMERO DE SELLO: EMCWHB3544DE CONFORMIDAD CON EL ARTICULO 65 DEL REGLAMENTO DE|1|2025-11-21 12:48:02|
1925|5700319|160|5|LA LEY ADUANERA VIGENTE, SE SUBDIVIDE EL CONOCIMIENTO DE EMBARQUE, SIENDO ESTA LA 19NA OPERACION DE LA QUE SE IMPORTAN 1|1|2025-11-28 11:23:03|
3471|5600780|160|11|18 DE NOVIEMBRE DEL 2025|1|2025-11-19 19:29:03|
3471|5600894|160|15|PROPORCIONADOS POR EL IMPORTADOR.|1|2025-11-21 23:57:03|
1925|5700366|160|2|DE CONFORMIDAD CON EL ARTICULO 36 DE LA LEY ADUANERA EN VIGOR Y ASI COMO LO DISPUESTO EN LAS REGLAS DE CARACTER GENERAL|1|2025-11-21 18:25:03|
3471|5600789|160|4|-LISTA DE EMPAQUE|1|2025-11-19 18:29:04|
3471|5600783|160|14|QUEDANDO SALDO PENDIENTE POR IMPORTAR 121,899.81 USD, SE RELACIONA CON LOS PEDIMENTO 25 16 3471 5600782.CON FECHA DE PAG|1|2025-11-19 15:08:00|
1925|5700335|160|1|SE PRESENTA COMPROBANTE DE VALOR ELECTRONICO CON LOS DATOS CONTENIDOS EN FACTURA COMERCIAL CUMPLIENDO CON LOS REQUISITOS|1|2025-11-21 12:21:01|
3471|5600796|160|10|3471 5600793,25 16 3471 5600794,25 16 3471 5600795 DE FECHA 14 DE NOVIEMBRE DE 2025.|1|2025-11-14 17:16:03|
3471|5600950|160|18|PROPORCIONADOS POR EL CLIENTE.|1|2025-11-27 18:19:02|
3471|5600771|160|3|-FACTURA COMERCIAL|1|2025-11-19 18:29:03|
3471|5600733|160|4|EL CONTENEDOR: WHSU6345860 SE DESPACHA CON NUMERO DE SELLO: WHAC425845|1|2025-11-20 21:45:02|
1925|5700338|160|2|DE CONFORMIDAD CON EL ARTICULO 36 DE LA LEY ADUANERA EN VIGOR Y ASI COMO LO DISPUESTO EN LAS REGLAS DE CARACTER GENERAL|1|2025-11-22 10:50:02|
1925|5700241|160|7|DOCUMENTOS E INFORMACIONPROPORCIONADOS POR EL CLIENTE.|1|2025-11-13 11:22:02|
1925|5700340|160|4|CONTENEDOR: EITU1619164 SE DESPACHA CON NUMERO DE SELLO: EMCWHA0444DE CONFORMIDAD CON EL ARTICULO 65 DEL REGLAMENTO DE|1|2025-11-22 10:52:02|
3471|5600861|160|2|-CONOCIMIENTO DE EMBARQUE|1|2025-11-14 16:09:03|
1925|5700303|160|6|BULTOS, CON UN PESO DE 133.78 KG.OPERACION DE CONFORMIDAD CON EL ARTICULO 54 DE LA LEY ADUANERA EN VIGOR, CON DOCUMENTOS|1|2025-11-28 10:59:01|
3471|5600950|160|4|-LISTA DE EMPAQUE.|1|2025-11-27 18:19:02|
3471|5600946|160|1|DE CONFORMIDAD CON EL ARTICULO 36, 36-A, FRACCION I DE LA LEY ADUANERA EN VIGOR, SE ANEXAN:|1|2025-11-28 20:35:00|
1925|5700371|160|2|DE CONFORMIDAD CON EL ARTICULO 36 DE LA LEY ADUANERA EN VIGOR Y ASI COMO LO DISPUESTO EN LAS REGLAS DE CARACTER GENERAL|1|2025-11-21 18:43:02|
1925|5700288|160|2|DE CONFORMIDAD CON EL ARTICULO 36 DE LA LEY ADUANERA EN VIGOR Y ASI COMO LO DISPUESTO EN LAS REGLAS DE CARACTER GENERAL|1|2025-11-26 17:53:03|
1925|5700270|160|7|E INFORMACIONPROPORCIONADOS POR EL CLIENTE.|1|2025-11-19 09:41:03|
1925|5700326|160|3|EN MATERIA DE COMERCIO EXTERIOR 1.9.18 EN VIGOR.-CONOCIMIENTO MARITIMO REVALIDADO-CARTA 3.1.8-FACTURA-LISTA DE EMPAQUEEL|1|2025-11-20 12:24:02|
3471|5600732|160|3|-FACTURA COMERCIAL|1|2025-11-20 16:20:02|
1925|5001390|160|3|EN MATERIA DE COMERCIO EXTERIOR 1.9.18 EN VIGOR.-CONOCIMIENTO MARITIMO REVALIDADO-CARTA|1|2025-11-13 13:04:03|
1925|5700366|160|4|CONTENEDOR: TGBU6956025 SE DESPACHA CON NUMERO DE SELLO: EMCWFV8144DE CONFORMIDAD CON EL ARTICULO 65 DEL REGLAMENTO DE|1|2025-11-21 18:25:03|
1925|5700358|160|3|EN MATERIA DE COMERCIO EXTERIOR 1.9.18 EN VIGOR.-CONOCIMIENTO MARITIMO REVALIDADO-CARTA 3.1.8-FACTURA-LISTA DE EMPAQUEEL|1|2025-11-21 11:53:01|
1925|5001428|160|5|CLIENTE.LOS CONTENEDORES: EGSU9146081 Y EMCU8200173 SE DESPACHAN CON NUMEROS DE SELLOS: EMCWED2904 Y EMCWDY5454|1|2025-11-19 12:00:03|
1925|5100859|160|6|OPERACION DE LA QUE SE IMPORTAN 2 BULTOS, CON UN PESO DE 4,388.61 KGSEL CONOCIMIENTO DE EMBARQUE EGLV143574065734 SE|1|2025-11-19 11:28:06|
1925|5700212|160|7|LEY ADUANERA EN VIGOR, CON DOCUMENTOS E INFORMACIONPROPORCIONADOS POR EL CLIENTE.|1|2025-11-12 18:08:01|
3471|5600740|160|10|EL CONTENEDOR: WHSU6887590 SE DESPACHA CON NUMERO DE SELLO: WHAC425850|1|2025-11-20 18:28:04|
3471|5600903|160|5|EL CONTENEDOR: EISU8286170 SE DESPACHA CON NUMERO DE SELLO: EMCWGW7684|1|2025-11-21 23:57:01|
1925|5100855|160|3|GENERAL EN MATERIA DE COMERCIO EXTERIOR 1.9.18 EN VIGOR.-CONOCIMIENTO MARITIMO REVALIDADO-CARTA 3.1.8-FACTURAOPERACION|1|2025-11-19 11:25:05|
1925|5700361|160|3|EN MATERIA DE COMERCIO EXTERIOR 1.9.18 EN VIGOR.-CONOCIMIENTO MARITIMO REVALIDADO-CARTA 3.1.8-FACTURA-LISTA DE|1|2025-11-21 13:26:01|
3471|5600782|160|8|CONOCIMIENTO DE EMBARQUE, SIENDO ESTA LA SEPTIMA OPERACION DE LA QUE SE IMPORTAN 18 BULTOS, CON UN|1|2025-11-19 15:41:01|
1925|5700337|160|7|ADUANERA EN VIGOR, CON DOCUMENTOS E INFORMACIONPROPORCIONADOS POR EL CLIENTE.|1|2025-11-21 12:23:01|
3471|5600769|160|1|DE CONFORMIDAD CON EL ARTICULO 36, 36-A, FRACCION I DE LA LEY ADUANERA EN VIGOR, SE ANEXAN:|1|2025-11-19 16:47:04|
3471|5600790|160|8|CONOCIMIENTO DE EMBARQUE, SIENDO ESTA LA SEXTA OPERACION DE LA QUE SE IMPORTAN 5 BULTOS, CON UN|1|2025-11-19 18:29:02|
1925|5001423|160|3|EN MATERIA DE COMERCIO EXTERIOR 1.9.18 EN VIGOR.-CONOCIMIENTO MARITIMO REVALIDADO-CARTA|1|2025-11-19 12:01:02|
1925|5100855|160|7|SUBDIVIDE DE CONFORMIDAD CON EL ART.65 DEL REGLAMENTO DELA LEY ADUANERA, SIENDO ESTA LA 2DA. SUBDIVISION DE 8|1|2025-11-19 11:25:05|
3471|5600799|160|3|-FACTURA COMERCIAL|1|2025-11-14 15:49:03|
1925|5700304|160|5|65 DEL REGLAMENTO DE LA LEY ADUANERA VIGENTE, SE SUBDIVIDE EL CONOCIMIENTO DE EMBARQUE, SIENDO ESTA LA 4TA. OPERACION DE|1|2025-11-28 11:04:02|
